userId,movieId,rating,timestamp
474,6365,3.0,1087832458
265,2657,1.0,965315485
68,48394,4.5,1198454548
607,1101,4.0,963079043
380,3994,4.0,1494613090
217,592,2.0,955936019
109,780,3.0,841108877
19,2026,2.0,965705322
448,5388,3.5,1082885201
135,1676,3.0,1009691761
475,103042,4.0,1498031248
483,1968,3.5,1204277310
160,1971,1.0,976797780
599,4378,3.5,1498501601
610,160341,2.5,1479545749
610,527,3.5,1479545826
486,344,3.0,839536954
603,1192,4.0,954482070
573,1527,4.5,1248842035
599,1993,0.5,1498502795
344,4034,2.0,1420497229
414,2716,5.0,961436763
480,8969,2.0,1179165847
414,2802,3.0,961514359
489,22,3.5,1333022826
199,482,3.0,941295675
567,97938,2.0,1525288214
307,5401,2.5,1186173378
182,4770,2.5,1055153798
462,223,4.0,1154037292
509,67408,3.0,1435996234
384,480,4.0,993555899
275,3424,5.0,1049076847
471,2959,4.0,1496668924
414,1003,2.0,961682324
202,1188,4.0,974923720
474,5707,3.0,1094562957
477,45672,3.5,1200945189
474,6669,4.0,1117827654
488,838,5.0,1112382382
132,551,3.5,1157922289
33,475,4.0,939715904
265,36,4.0,965316145
365,76077,4.0,1488333411
577,2023,4.0,945967458
256,99114,5.0,1446579931
140,969,4.0,942842265
474,3040,1.0,1047055282
610,5507,2.0,1493846038
432,3793,4.0,1316391657
353,315,3.0,831939792
318,117545,4.0,1433057103
111,356,5.0,1516140793
328,1220,5.0,1494211492
489,3556,3.0,1333231828
83,55442,4.5,1333793848
57,2918,5.0,965798031
590,2640,4.0,1258419800
68,8528,4.0,1158533382
584,225,5.0,834987730
474,6979,4.0,1070286810
474,3217,3.5,1084452522
592,500,5.0,837350175
489,4874,4.0,1333022729
38,39,3.0,841341384
309,2067,3.5,1086565746
522,1639,4.5,1253343387
414,762,2.0,961439433
200,60074,3.5,1229887390
305,44199,5.0,1460135627
233,3751,3.0,1448816524
428,2329,3.5,1111487849
111,128975,3.0,1516156182
474,1946,3.5,1087831848
555,2724,3.0,978840994
474,4291,3.0,988579894
381,8371,3.5,1168664504
160,2028,5.0,971112587
414,4990,2.5,1072058082
474,3515,4.0,1081177398
186,1947,4.0,1031079149
606,4144,4.5,1171410660
448,2478,3.0,1028110820
294,370,3.0,966596470
480,34162,3.5,1179164108
305,72998,4.5,1460302996
292,1610,4.0,1265679550
156,537,4.0,939842578
78,608,2.0,1252575190
95,122,3.5,1105400745
354,2763,4.0,1200871011
609,480,3.0,847220907
243,380,3.0,837155039
599,47,4.0,1498499364
6,185,3.0,845553283
500,1875,4.0,1005527980
474,7340,3.0,1077546322
52,51255,5.0,1468051447
290,969,5.0,974938303
474,1059,4.5,1100119801
143,7293,5.0,1444880461
226,671,5.0,1095663825
550,106782,4.0,1488629931
421,912,4.0,1311494770
414,39183,3.5,1161961729
122,68237,5.0,1461561560
198,1597,5.0,1034138875
217,2723,1.0,955935371
45,5481,4.0,1034343599
606,412,3.5,1173396007
10,95510,3.0,1455398127
199,551,1.0,1094309653
292,377,3.5,1265680380
357,40629,5.0,1348611359
483,88140,3.0,1315436453
597,2110,5.0,941641222
28,27611,4.5,1234335514
414,4509,3.0,1023465730
103,77427,0.5,1431956137
483,4638,2.0,1215896674
381,2329,4.0,1200823794
414,1343,4.0,961681965
477,1276,4.0,1200940558
271,4370,3.0,1234302306
561,60069,5.0,1491090872
232,45208,2.5,1218169418
484,2881,3.0,1342297708
560,5785,3.5,1469650891
318,91976,4.0,1340476265
82,6377,3.5,1084466267
494,1210,4.0,1001666475
286,2571,4.5,1119562496
606,2712,4.0,1171762538
590,7076,3.5,1258427319
586,6373,4.0,1529901560
40,168,2.0,832059315
480,2005,4.5,1179162005
93,1591,4.0,942946677
266,3020,3.0,945670160
608,6710,4.0,1117161918
134,349,4.0,832841003
151,788,5.0,855947306
477,5159,3.5,1200945821
298,2000,3.5,1447584603
336,70,4.0,1120568169
546,1327,3.0,973588711
368,4002,4.0,975805278
252,106696,4.5,1498284778
514,2297,3.0,1533946599
474,1586,2.0,1047054923
495,136562,4.5,1458634688
474,2579,4.0,1046978769
606,5304,4.0,1171500642
366,589,4.0,1445546504
346,4816,3.0,1125857879
489,247,4.0,1333232267
419,1073,0.5,1321659148
371,2395,5.0,1407691610
17,2571,5.0,1305696756
608,19,2.0,1117504385
273,783,4.0,835860682
600,6773,4.0,1237715649
477,2746,3.5,1200941823
318,7396,4.0,1428491845
322,296,5.0,1217676115
226,63,3.5,1096420461
604,224,3.0,832080293
251,293,5.0,1470676722
19,2463,2.0,965706209
607,2253,3.0,963080497
610,103483,4.5,1479542524
599,4849,3.0,1498524783
249,101,3.0,1388146126
249,83134,4.0,1348268472
198,1527,1.0,1034135655
448,85399,1.0,1338652134
599,3105,3.0,1498519808
63,3552,2.0,1443200238
68,4499,3.5,1158534076
357,778,3.5,1348612182
599,2393,2.5,1498516581
249,4069,3.0,1415415440
599,26562,3.0,1498523408
263,2405,3.0,941591851
453,3623,2.0,972621944
17,3508,4.0,1305696721
329,4789,5.0,1523468218
352,54001,4.0,1493674144
140,3831,3.5,1079472417
462,3038,4.5,1265661646
434,46578,4.0,1270604825
564,34162,4.0,1478451497
599,6565,2.5,1498518012
561,4369,2.5,1491091843
590,2324,4.0,1258421107
606,11,2.5,1174349629
599,104841,3.0,1498528388
249,4343,4.0,1348268488
226,212,3.5,1095712757
610,103596,2.5,1493848505
474,2058,4.0,1100291838
227,356,5.0,1447209795
153,101973,1.5,1525552013
474,4676,0.5,1053021903
6,160,5.0,845553457
288,1247,4.0,976139635
38,282,3.0,841341447
486,161,5.0,839537112
579,2324,4.0,958879827
64,8622,4.0,1161520514
460,47610,5.0,1359177737
599,160978,1.0,1498531131
329,1237,5.0,1523468283
517,73290,2.0,1487954196
314,344,2.0,836234524
580,3147,3.0,1167791294
339,5618,5.0,1460183478
43,382,5.0,848994479
129,4306,3.5,1167375918
371,56715,5.0,1407692489
66,1210,3.0,1093747693
42,3176,4.0,996220196
610,95377,4.0,1493846641
79,1242,5.0,975281904
18,91529,4.0,1455050185
509,5349,2.5,1435993264
21,33493,4.5,1417378092
66,1639,4.5,1099188155
594,6967,0.5,1108950675
448,3705,2.0,1019125666
414,6873,4.0,1067202574
292,6297,4.5,1265679933
307,1206,3.5,1186161521
376,79132,4.0,1364932803
509,2033,3.5,1436000143
391,516,2.0,1031030771
594,4827,3.0,1108951203
599,26,2.5,1498518655
509,34,3.5,1435998986
305,3916,4.0,1511719856
328,59784,2.5,1494211339
555,3524,5.0,978748857
160,466,4.0,971115317
599,82459,3.0,1498523247
323,110,2.0,1422640359
480,1573,3.5,1179177918
318,4034,3.5,1254132957
610,8798,4.5,1493845101
305,50,5.0,1460134079
228,1196,4.0,1363222890
103,1293,4.5,1431957813
438,5349,4.0,1105650150
610,58964,4.0,1493848541
212,109374,4.0,1490115452
88,4963,4.5,1331421775
268,356,2.0,940180694
45,3536,4.0,959624004
177,1,5.0,1435533535
89,3114,3.0,1520408306
414,2921,4.0,961513509
425,1393,3.0,1085477649
420,7361,4.0,1218037135
103,79134,3.5,1431955808
380,3253,3.0,1494035741
19,3826,1.0,965702843
100,1290,4.0,1100184356
417,1213,3.5,1529284422
525,6539,4.5,1476479347
425,47,4.5,1085477391
89,3022,2.0,1520408342
274,8783,2.0,1171759784
361,51662,3.5,1204047764
603,2908,5.0,953925210
82,7149,4.0,1084466604
506,40629,4.0,1424486963
96,780,3.0,964772862
562,5810,5.0,1368896062
74,1103,5.0,1207499290
448,91470,1.5,1412446645
266,1597,2.0,945670207
608,3897,4.0,1117162286
521,762,3.0,852713251
21,117590,3.5,1419794206
346,2160,4.5,1125859034
232,6373,3.0,1218168083
534,1676,4.0,1459787997
288,2311,3.0,975691905
111,131013,5.0,1516152809
610,74750,3.5,1493848434
256,7099,0.5,1446580031
51,3070,5.0,1230930224
489,5222,0.5,1333659622
370,2502,4.0,1159162567
15,1527,3.0,1510572660
59,2028,5.0,953609057
387,7116,3.5,1137405126
590,2571,4.0,1258419539
599,3148,3.0,1498523432
318,6,4.0,1347180277
191,39,1.0,829760897
217,164,3.0,955943002
520,2011,4.0,1326608511
73,111320,1.5,1464199071
15,84152,5.0,1510572834
249,95510,4.5,1350831589
580,6934,5.0,1167673490
246,5816,3.0,1354134535
84,1293,4.0,858772586
19,440,3.0,965706114
381,262,4.0,1168800704
474,6881,4.5,1100291676
420,6287,3.5,1218039698
525,6378,4.0,1476477479
282,260,4.0,1378496939
414,427,3.0,961514611
414,5817,4.5,1076182735
362,68157,4.0,1530637339
446,141,4.0,843839420
199,527,5.0,940372656
495,91500,4.5,1458635727
68,1625,2.0,1158532719
495,115569,5.0,1458636552
599,112183,3.5,1498529772
387,32770,4.0,1164264671
381,6297,3.5,1168666075
234,1562,2.0,1001975853
279,68157,4.0,1506394604
279,48516,4.0,1506394599
469,3763,3.0,965333794
125,71530,2.0,1474295157
10,5952,4.0,1455356588
448,4587,3.0,1019128600
288,1270,5.0,975691813
84,1096,5.0,858772479
381,56367,5.0,1199053717
41,380,0.5,1459367498
367,1097,5.0,997811632
42,597,5.0,996218906
381,45447,3.0,1164383070
448,912,4.5,1113129247
416,5951,5.0,1187496536
414,7156,4.0,1077505441
414,4370,4.0,995896797
586,440,4.0,1529901610
337,65,3.0,860255929
105,32657,4.5,1446618662
100,923,3.5,1100185889
522,1210,4.0,1253344684
599,90430,3.0,1498526862
483,3717,3.0,1215896015
323,480,3.5,1422640356
380,6502,3.0,1493423038
602,432,1.0,840875801
453,10,2.0,972621985
317,104841,5.0,1430513015
448,153,2.5,1118166852
586,72737,3.5,1529899363
605,1848,4.0,1277176511
592,435,3.0,837350148
608,368,3.0,1117415366
109,161,3.0,841106509
606,2359,4.0,1171841813
368,1037,3.0,971277081
560,4232,2.5,1469650594
460,7147,4.0,1359177633
104,33615,3.0,1231167741
484,4447,4.0,1342296767
438,2028,4.0,1105666237
599,2991,2.5,1498515207
18,588,3.5,1455209912
469,2502,5.0,965425656
18,466,2.5,1459946776
514,59369,4.0,1533872847
610,5110,4.0,1493847209
566,590,4.0,849005088
517,2090,2.0,1487957858
594,2589,3.5,1108972405
122,780,4.0,1461561583
325,5060,4.0,1039395381
217,1945,3.0,955942870
247,116797,4.0,1467644124
84,1035,5.0,860397090
419,89580,4.0,1321853700
200,1,3.5,1229886312
328,1201,2.5,1494210392
517,82852,1.0,1487957376
448,8917,4.5,1149412996
581,60069,4.0,1447007150
235,589,4.0,841422428
555,3498,5.0,978744145
465,457,4.0,959896015
234,2628,3.0,1004408301
387,3730,5.0,1094876005
369,1256,4.0,1236830438
282,2797,4.5,1378497729
42,4067,2.0,996219248
427,5378,3.5,1053070438
200,1271,4.0,1229876610
570,442,2.5,1181477934
414,1954,4.0,961515643
64,1358,4.0,1161528790
73,4016,2.5,1464197231
230,4995,2.5,1196304610
42,3646,3.0,996213160
307,8814,2.0,1186257907
605,72982,4.0,1277096200
599,2382,1.5,1498504291
500,1923,3.0,1005527755
381,104,3.5,1165975914
607,858,4.0,963078880
346,2360,4.5,1125857695
587,2247,3.0,953139541
590,6365,3.0,1258421238
288,1663,3.0,976120587
426,37729,2.5,1451081475
90,1041,5.0,856354268
553,6378,4.5,1219564119
19,2105,3.0,965703853
590,4361,4.5,1258422872
464,597,4.5,1287399477
474,1007,2.0,1046886903
596,51255,4.5,1535708452
287,4954,1.5,1110230783
125,5617,4.5,1474412496
122,104841,4.5,1461561466
9,5902,5.0,1044656934
483,1569,3.0,1327277620
414,3688,3.0,961596551
474,5608,3.0,1089386793
318,2674,3.0,1333821724
381,2133,3.5,1168666143
522,1198,3.5,1254100839
428,6059,3.5,1111525582
274,2115,4.0,1212003437
448,78469,2.5,1310153678
279,2716,3.5,1506394879
380,3033,5.0,1494803646
274,43932,1.5,1172458240
606,229,3.5,1171762349
202,2248,3.0,974912991
510,3160,2.5,1141158918
187,31878,3.5,1161849774
448,4623,5.0,1019131273
43,339,4.0,848993769
6,342,3.0,845553938
540,2107,3.5,1179108223
305,8368,3.0,1511719270
414,4091,3.0,991144870
410,3855,5.0,990728949
602,329,3.0,840875594
414,1240,5.0,961514698
222,91500,4.0,1391347823
382,152079,3.5,1515172074
64,3755,3.5,1161529254
610,3977,2.0,1493845895
298,71429,1.5,1447517902
202,2944,4.0,974918508
610,58301,3.5,1493848233
200,1569,4.5,1229887705
82,4153,4.0,1084466880
51,1298,5.0,1230930504
599,89862,3.5,1498501756
91,553,3.5,1112713485
600,2078,3.5,1237713399
305,54272,5.0,1460136664
462,4105,4.5,1138343571
414,322,5.0,961517791
288,3927,2.0,975691429
169,1035,5.0,1059427524
125,114935,4.0,1474375014
105,2542,5.0,1446749398
226,141,3.0,1097545064
219,46530,2.5,1194932267
515,58559,5.0,1513602034
249,7004,3.5,1354108128
318,674,4.0,1305360046
540,1409,3.5,1179107925
387,38038,3.5,1136452314
184,6283,4.0,1537094484
448,43871,1.5,1166824406
381,4069,2.0,1168665977
387,2291,4.0,1094849177
28,53550,2.5,1234337605
182,1377,4.0,1055151038
438,8865,2.0,1105654667
140,5064,4.0,1033727505
462,3006,4.0,1123891790
534,8368,3.5,1459787995
603,3459,4.0,963176828
274,31909,4.0,1197014627
551,1036,4.5,1504925945
479,2296,2.0,1039362699
414,32031,4.0,1155842954
66,1247,5.0,1093143995
177,53129,4.0,1435529755
452,1391,5.0,1019580991
318,541,3.5,1413655710
414,5451,3.0,1037024123
258,115617,5.0,1534892556
305,48304,3.0,1460136731
21,4718,4.5,1376823727
249,102123,5.0,1379286464
33,994,5.0,939646939
534,86911,4.0,1459787998
28,55247,3.5,1234338544
274,7247,3.5,1171827683
365,48385,1.0,1488333343
509,8984,3.5,1435993653
474,5450,4.0,1046870757
57,141,4.0,965797105
89,139640,5.0,1520409330
57,3901,3.0,969753008
599,667,1.5,1498504979
393,778,0.5,1430506242
528,2278,5.0,1391734394
365,8961,2.0,1488332445
179,3,4.0,852114317
288,4480,2.0,1050510932
33,39,5.0,939654896
232,43928,2.5,1163916488
313,2004,4.0,1030475964
599,7099,3.0,1498519642
98,116797,5.0,1532457767
608,4980,2.5,1117506994
380,6952,3.0,1494071528
509,40815,3.5,1435992376
14,105,3.0,835441371
200,2248,3.5,1229887751
559,491,3.0,845476276
448,1954,4.0,1019124244
555,2505,3.0,978748249
381,8622,4.0,1164876803
229,10,4.0,836941790
131,2871,4.0,1349838608
47,30707,4.0,1496205318
125,76077,3.5,1474570118
462,904,4.0,1123891840
483,5570,3.0,1178293269
599,2289,3.0,1498523268
606,5372,3.5,1171501557
100,597,4.5,1100184340
411,368,4.0,835532965
328,106487,2.5,1494211297
263,8366,4.0,1090948077
577,2115,3.0,945965866
233,6874,3.5,1529333686
18,78499,4.0,1456744760
58,288,3.0,847718617
523,26776,4.5,1503126150
177,592,3.0,1435533554
19,3255,2.0,965706209
474,5008,4.0,1061297547
4,2204,5.0,964540008
68,44022,3.5,1268849053
599,141,3.0,1498523594
505,2083,5.0,1298779605
42,1682,3.0,996218934
546,293,3.0,973588464
339,81788,4.5,1460183987
78,2471,1.0,1252573384
350,1210,4.0,864941053
212,6874,3.5,1490115084
322,1968,3.0,1217676520
438,339,3.0,1105666246
328,68358,4.0,1494207178
260,8949,3.0,1109410520
477,3036,4.0,1201195974
590,6357,3.0,1258430066
4,4144,3.0,986848685
149,780,3.0,902084966
5,594,5.0,847435238
275,1406,5.0,1049078782
601,70286,4.5,1513712164
266,1772,1.0,944979968
62,117176,4.5,1521489591
477,6482,0.5,1200948658
149,2021,1.0,902085002
68,54116,3.0,1268687431
89,119141,2.5,1520408871
305,89118,0.5,1518197698
15,158,1.0,1299424840
57,1094,3.0,965796593
186,1200,5.0,1031079431
476,474,4.0,835022054
448,4238,3.0,1038683557
448,94833,3.5,1361119355
280,1207,4.0,1348434102
44,785,3.0,869252062
448,6143,2.0,1143894768
428,3751,2.0,1111489228
298,7173,2.0,1447598814
474,4467,3.0,1046979081
160,3408,4.0,971117585
265,1375,3.0,965315177
555,471,3.0,978746933
244,2797,4.0,975075211
293,2003,2.0,1044870788
19,2016,3.0,965708059
99,315,3.0,829828006
68,68952,4.0,1261623668
288,1587,4.0,976138347
590,2791,3.0,1258419795
28,3328,4.0,1242288907
42,2712,5.0,996216316
320,62999,3.5,1284251097
474,3317,4.0,1047054422
274,1993,3.0,1172031135
477,4754,4.0,1200945398
590,5502,3.0,1258422363
200,6378,4.0,1229886974
501,6,3.0,844973487
232,7155,0.5,1085352933
610,4958,3.5,1493846184
18,1059,3.5,1455735783
599,33493,3.0,1498524911
226,170,5.0,1095663374
182,3006,3.0,1054780377
469,1078,4.0,965336221
387,3098,2.5,1094877568
290,1641,4.0,974943016
590,2716,4.0,1258419647
248,91500,3.0,1534592078
159,4069,2.0,1508640458
223,2316,4.5,1226209457
368,555,3.0,975827681
108,5466,3.0,1042841085
82,1562,2.0,1084465230
474,8044,3.5,1100291706
57,3643,4.0,969754552
200,2959,5.0,1229885970
288,2991,4.0,976138026
517,594,3.5,1487956860
21,597,4.0,1407617864
298,57640,4.0,1447516990
91,3175,3.5,1112713784
380,34319,3.0,1494266400
82,5445,3.0,1084467477
41,112556,3.0,1458939634
263,2020,4.0,941591657
448,5445,4.0,1026715888
111,179211,3.5,1516154871
35,185,5.0,830939521
105,30812,4.0,1446572065
605,4306,3.5,1277175745
339,97923,3.5,1460518555
91,6242,4.5,1112711572
136,10,5.0,832449222
184,158035,3.5,1537099012
393,68358,5.0,1430505962
517,1148,3.0,1487957082
82,5218,4.0,1084465094
68,1552,3.5,1158533074
51,466,3.5,1230929794
84,858,4.0,858772206
474,3251,3.5,1100292309
140,6708,3.5,1080239113
307,33836,2.5,1186086386
403,3361,3.5,1225243383
304,1777,4.0,916237634
170,318,5.0,840380930
414,5265,2.0,1095466344
111,47122,4.0,1516154933
222,1097,3.0,1391350034
488,915,3.0,1112382370
407,5445,5.0,1424349200
448,1031,5.0,1019125292
572,838,4.0,945890853
528,94266,0.5,1391735365
136,165,5.0,832449163
298,1221,3.5,1450452223
590,2268,4.0,1258419814
489,33615,4.0,1333232549
387,1209,3.0,1094876481
334,1198,3.5,1225477633
570,33794,3.5,1181476562
266,2396,1.0,944940825
304,36,1.0,881428195
104,4740,3.5,1082714338
160,1969,1.0,976797780
202,912,5.0,974912380
83,110,4.0,1332840449
453,4448,3.0,1005966021
95,5693,4.0,1044744622
381,3977,3.5,1165975434
517,1029,4.0,1487954350
64,367,3.5,1161520598
572,1291,4.0,945888944
422,3916,4.0,986173367
480,5816,3.5,1179162140
267,3175,4.0,959806831
29,1204,4.5,1308084015
307,6695,1.5,1186257809
391,2762,2.0,1030944152
458,344,3.0,845651650
444,296,5.0,832668242
66,7624,3.0,1093747331
115,1566,5.0,944953733
19,2144,3.0,965706297
39,1287,4.0,974789232
166,51080,4.5,1189038234
103,45517,3.5,1431969581
391,589,4.0,1030826859
113,3099,5.0,980306983
20,3615,2.5,1054037838
391,4965,3.0,1030825841
438,2549,3.0,1105664802
28,4855,2.5,1234514717
153,6377,1.0,1525550557
182,247,4.5,1054783240
609,137,3.0,847221054
482,1602,1.0,1105396854
147,5,4.5,1203267700
560,73017,3.5,1469654714
498,349,5.0,839197218
610,27441,4.0,1493848515
414,5418,4.0,1029248881
534,60040,3.5,1459787997
468,380,4.0,831400406
198,5607,5.0,1034136388
489,3969,4.0,1333231887
68,56757,2.0,1230497886
382,1,4.5,1515162628
275,2020,5.0,1049077245
332,32587,3.5,1352672073
352,1721,4.0,1493673487
477,41569,4.0,1200941186
594,7023,4.5,1108972356
113,1680,3.0,980051734
477,355,0.5,1200942197
142,337,4.0,838934122
605,47610,4.0,1277175763
70,953,5.0,1355198436
302,3,3.0,854472084
603,121,4.0,953925072
308,4226,1.0,1421374252
184,8807,3.0,1537094784
307,2797,3.0,1186086414
380,8644,5.0,1494071258
221,4467,4.5,1111178405
41,150548,1.0,1459367331
530,597,4.0,843227030
28,7438,4.0,1234341377
217,2899,3.0,955942646
216,1269,4.0,975212395
156,2941,4.0,946799180
4,3408,4.0,986849238
380,3564,2.0,1494613433
555,480,4.0,978744519
603,2719,1.0,953926088
84,1185,4.0,858772641
318,293,3.5,1312876259
474,1270,4.5,1081177274
160,2450,3.0,971114725
23,6857,3.5,1107163501
239,2268,5.0,1221158765
595,2396,5.0,938869135
474,6787,4.0,1064171862
222,3421,4.0,1391349743
135,2387,4.0,1009692259
240,48,3.0,849122594
599,4591,2.5,1498514616
483,5299,1.5,1181495358
408,41566,5.0,1467372474
610,7451,4.0,1479542997
488,105,3.0,1112381909
141,5459,3.0,1513130468
247,4993,4.0,1467644043
387,5991,2.5,1094877623
36,4085,2.0,1100803624
137,778,2.0,1204859879
303,168,3.0,1053302840
474,589,4.0,1111499815
448,69784,3.0,1276341252
226,231,5.0,1095662679
64,5445,4.0,1161519691
599,99007,2.5,1498515612
387,3681,4.0,1165128340
156,920,3.0,941922678
409,3244,4.0,967920117
352,115149,4.0,1493674729
533,61240,5.0,1424753998
330,750,4.5,1285904188
610,61319,3.5,1493844787
298,48738,3.0,1447518381
380,6294,2.5,1494071608
514,185033,2.0,1533947134
249,49651,3.5,1356439370
600,52767,4.0,1237708647
246,2805,4.0,1353864872
599,40583,2.5,1498518150
354,39414,3.0,1200865668
483,61323,4.5,1226359037
594,653,5.0,1108798882
606,2396,4.0,1175637348
337,76,5.0,860256043
195,4022,3.0,978994326
195,4723,1.0,999292981
448,6659,2.5,1064154371
610,1213,5.0,1479542160
503,3114,4.0,1335219439
381,1584,3.5,1165975865
489,3269,3.0,1333297282
318,64614,4.0,1238877929
141,1196,3.0,1513129840
497,2959,4.0,1429127728
200,8641,3.0,1229877411
470,344,3.0,849074824
221,2478,3.5,1111177984
432,185,4.5,1316391649
5,596,5.0,847435292
561,79132,3.5,1491091990
226,1431,3.0,1096421265
475,60040,4.5,1498031052
292,2167,3.0,990062689
24,2424,4.0,1458941144
380,104913,5.0,1493474296
438,7169,3.5,1105654186
21,101864,4.5,1427558933
68,104,4.5,1158532958
232,2115,3.5,1218166034
440,4878,4.5,1237569031
578,45720,4.5,1300996651
82,3578,4.5,1084468005
448,4936,3.0,1074888974
560,4144,4.0,1469654607
202,1129,3.0,974923220
475,6564,4.0,1498031128
483,1175,4.0,1185098232
603,1910,2.0,963178459
599,64993,3.5,1498501381
217,533,2.0,955941424
166,10,4.5,1190827465
483,673,2.5,1327277640
448,145,4.0,1019124465
599,1242,4.0,1498499098
274,1282,3.5,1186752484
219,7153,3.5,1194686077
490,74458,3.5,1324371080
221,1077,4.0,1111178176
594,2671,5.0,1108973707
119,46337,4.0,1440879687
291,1,4.0,1453051567
232,48,2.5,1218169473
292,41569,4.0,1195948561
18,1608,3.0,1455735712
91,2000,3.5,1112713550
216,2243,4.0,975212514
520,520,4.0,1326609712
137,4963,2.5,1204859503
414,436,2.0,961518556
345,4419,4.5,1342828595
606,2467,4.0,1173570093
588,10,3.0,839316215
262,608,5.0,840306002
484,2018,4.5,1342297927
426,8368,5.0,1451080270
89,2997,3.0,1520408296
567,5690,4.0,1525283784
239,95,3.5,1221158503
332,1,4.0,1352672340
582,91630,4.0,1446794049
268,2915,3.0,940183286
256,33615,4.0,1446580801
596,183635,3.5,1535709593
170,597,4.0,840381092
474,3526,4.0,978575845
298,128975,2.0,1450453025
517,1702,2.5,1487954371
213,69526,3.5,1316196612
602,555,3.0,840876260
448,805,3.0,1019138615
148,157296,3.0,1482548671
560,55232,3.5,1469649151
365,79592,4.5,1488594797
91,903,4.0,1112712251
254,4995,4.0,1180446548
307,3948,3.0,1186161911
477,2375,4.0,1200946526
59,750,5.0,953609857
589,246,5.0,856043304
91,8370,3.5,1112712905
395,410,3.0,841503627
323,208,2.5,1422640245
182,6067,4.0,1055154204
347,32,3.0,847645812
19,745,4.0,965708982
16,58559,4.5,1377476817
362,60684,4.0,1530642794
561,434,2.5,1491094563
514,4246,4.0,1533872665
307,7282,1.0,1189457208
232,5110,3.0,1218167725
534,106489,3.0,1459787995
489,1729,4.0,1332774325
1,2115,5.0,964982529
335,805,3.0,1261541314
66,663,3.5,1113188558
376,252,3.5,1364932658
113,1466,3.0,980051341
62,318,4.0,1521488565
380,8368,3.0,1493423264
86,1091,3.5,1343944831
10,8636,3.5,1455356713
414,710,2.0,961439226
512,364,4.0,841449359
448,90343,2.5,1345574423
591,1127,3.0,970524744
298,7147,2.0,1447560530
455,288,2.0,836436000
591,3717,4.0,970524940
341,356,3.5,1439750914
391,1408,4.0,1031030726
606,7234,4.5,1171311380
105,79132,5.0,1446571569
206,7,4.0,850763310
177,5971,4.0,1435530252
502,1148,4.5,1111757311
10,2959,0.5,1455356582
474,2827,2.0,1087832804
582,76093,4.5,1446792715
527,1206,3.0,1033174024
234,1011,5.0,1004409172
280,71823,3.5,1348436209
555,141,4.0,978746874
300,2571,4.0,1425351455
434,1584,2.5,1270606638
492,858,3.0,863976249
318,1552,4.0,1256504600
600,1263,5.0,1237743630
474,2174,3.0,978575959
509,4718,2.0,1435993494
436,165,3.0,833529489
252,122896,3.0,1498284070
472,3100,4.5,1345842918
599,6203,1.5,1498504890
320,2058,4.0,1284250624
64,5782,4.5,1161529081
595,2761,5.0,938807031
410,4333,4.0,990728791
517,2057,2.5,1487956794
312,4874,3.0,1043176981
91,6659,5.0,1112712467
204,1206,4.0,1327183545
19,3108,4.0,965705917
352,46723,3.5,1493674415
534,8644,3.5,1459787997
234,2162,3.0,1004409216
517,4022,4.0,1487953207
369,431,2.5,1237082122
105,5349,3.5,1446573322
404,185,4.0,838375811
437,194,4.0,859721399
51,4215,3.5,1230930980
489,1569,3.5,1332775077
177,4979,3.5,1435525998
603,306,4.0,953925072
266,1093,4.0,944940340
82,442,3.5,1084465019
279,1208,3.5,1506394410
298,38038,3.0,1447598541
187,4350,4.5,1161850251
597,919,4.0,941631197
554,1487,4.0,944900489
599,4125,0.5,1519124389
83,27397,4.0,1333170865
42,236,3.0,996220615
530,590,5.0,843226667
563,6619,3.0,1441845905
474,1136,4.5,1081177312
246,68954,5.0,1354125667
591,3510,3.0,970524920
28,48774,3.0,1234335493
68,56174,3.5,1218679021
448,34542,3.5,1239464894
305,94018,4.0,1460564040
607,1213,4.0,963079311
599,3257,2.0,1498510567
414,529,4.0,961517293
274,2946,3.5,1200431594
456,3,3.0,856883349
21,4621,2.5,1419794704
308,6539,3.5,1421375042
63,104069,4.0,1443201016
414,303,3.0,961513534
411,227,3.0,835532644
425,589,3.5,1085477224
218,2502,3.0,1111624880
396,44,2.0,1111688564
599,300,3.5,1498501285
95,1617,4.0,1043339335
607,3107,4.0,963080073
489,150,3.5,1333023417
413,2858,1.0,1484439820
483,2793,3.5,1234656874
230,7153,3.0,1196304486
414,5325,4.0,1026741020
448,94864,2.5,1374940194
198,357,5.0,1034136733
45,2804,3.0,950724727
198,1213,4.0,1034137793
266,1573,4.0,945670207
434,6870,4.5,1270604146
105,48385,4.5,1446573460
298,59615,4.5,1447516904
357,1220,3.0,1348612245
249,8641,4.5,1356550313
517,8772,0.5,1487958546
374,349,3.0,849089103
414,3249,3.0,961682077
307,2496,1.5,1186086693
551,2324,4.5,1504925161
509,92509,3.0,1435997923
158,27674,4.0,1290764985
555,3251,4.0,978745806
586,2393,4.0,1529901832
310,1304,5.0,1078647817
560,2006,3.5,1469648875
473,48322,3.5,1169351800
57,2987,3.0,965796062
356,3977,2.5,1229143200
356,8784,4.0,1229143427
372,1366,5.0,874415328
246,2571,5.0,1354124998
305,65514,5.0,1494084333
475,3578,5.0,1498030079
419,5480,0.5,1318338210
525,70293,3.5,1476478092
287,1101,0.5,1110229962
414,3725,4.0,961519093
307,2987,3.0,1186161471
509,4896,3.5,1435992593
177,2366,3.0,1435535156
111,4896,4.0,1516140868
